f0_mean_hz,f0_std_hz,f0_min_hz,f0_max_hz,f0_cv,f1_mean_hz,f1_std_hz,f2_mean_hz,f2_std_hz,f3_mean_hz,f3_std_hz,f4_mean_hz,f4_std_hz,hnr_mean_db,jitter_local,jitter_rap,jitter_ppq5,shimmer_local,shimmer_apq3,shimmer_apq5,shimmer_apq11,mfcc1_mean,mfcc1_std,dmfcc1_mean,dmfcc1_std,mfcc2_mean,mfcc2_std,dmfcc2_mean,dmfcc2_std,mfcc3_mean,mfcc3_std,dmfcc3_mean,dmfcc3_std,mfcc4_mean,mfcc4_std,dmfcc4_mean,dmfcc4_std,mfcc5_mean,mfcc5_std,dmfcc5_mean,dmfcc5_std,mfcc6_mean,mfcc6_std,dmfcc6_mean,dmfcc6_std,mfcc7_mean,mfcc7_std,dmfcc7_mean,dmfcc7_std,mfcc8_mean,mfcc8_std,dmfcc8_mean,dmfcc8_std,mfcc9_mean,mfcc9_std,dmfcc9_mean,dmfcc9_std,mfcc10_mean,mfcc10_std,dmfcc10_mean,dmfcc10_std,mfcc11_mean,mfcc11_std,dmfcc11_mean,dmfcc11_std,mfcc12_mean,mfcc12_std,dmfcc12_mean,dmfcc12_std,mfcc13_mean,mfcc13_std,dmfcc13_mean,dmfcc13_std,spec_centroid_mean_hz,spec_centroid_std_hz,spec_rolloff_mean_hz,spec_rolloff_std_hz,spec_flux_mean,spec_flux_std,spec_energy_low_mean,spec_energy_mid_mean,spec_energy_high_mean,shannon_s1_amp,shannon_s1_f0,tsallis_sq_amp,tsallis_sq_f0,status,subject_id
-0.6868500290811443,-0.29112645556051114,-0.4880692139031423,-0.6679495171708113,-0.28399740743213814,0.2020889197845574,-0.7458416369792459,1.0371462317376021,-0.511244113750677,-0.45556104115923646,-0.5170997262874254,-0.31616311326242597,-1.0988897101162356,0.2839441074466991,-0.23442905367771233,-0.26516697412123236,-0.26004351304462403,-0.508481936565693,-0.47510051702327183,-0.5621155851333995,-0.5113020428211583,0.5524917830994055,-0.8490800066235652,-0.040524009019010994,-1.1028208427450081,0.5052047343323975,-0.6404887109022095,-0.07936176403596107,-0.7760346555016568,-0.5794105254030436,-0.7275284977301582,-0.23826422167857295,-0.7692088588435536,-0.3924427986415987,-0.9911760643500533,-0.24279406613786186,-0.9485413466637349,-0.3336046355605445,-0.74007099377943,0.06701913550865468,-1.1700588526561269,-0.2840542006424589,-0.8289520920266682,0.7993046395369888,-1.1732252046814338,-0.4426348659985535,-0.8268961660655936,-0.39297048258784784,-0.8963923477997983,-0.9888628428444234,-1.004222822320406,-0.7260424154590156,-1.2384661240107167,-0.12070832125442285,-1.0337947371035083,0.39577469548539473,-1.0929766352959576,-0.45691408999221944,-0.6029955972043486,0.0,-1.2113175527370212,0.5501039433928095,-0.9936483686300083,-0.443208884574716,-1.0937527744631983,1.1180439331266898,-0.3420873085884149,0.4338880910054599,-1.1405637626129552,-0.6595562216970103,-1.4303438066442375,-0.25213969411329257,-1.4547173252040495,0.18450255504175592,-0.7465928768432204,-0.17470719717767955,-0.40989046663055695,-0.5359726101533642,-0.665084741530395,-0.4097262257187357,0.6286094356882824,0.0,0.05687645678147575,0.09105726583615374,0.14952126623888515,0.15881966038832895,0,064F
-0.9627206844397886,-0.1855790710041549,-0.7995724949320285,-0.9168279018333488,0.03928803079283814,-0.17171529612338662,-0.16875139642816864,-0.14822758523589338,0.46254896208861446,-0.007535339840725922,0.11260841892345598,-0.6036818558072717,-0.10052475867023784,-0.06163016250130402,0.4390067837610062,0.3083145198982262,0.5520088145194776,0.8201752025835953,0.842584783228683,0.9281356075909786,1.0729434996890719,-0.23142494818749595,0.12461811910604233,1.2611423517002927,0.8505562115874328,0.5041117536285812,-0.0751651065264444,2.1440132420292977,0.3268382228294317,0.23475990222577622,0.2747265042378456,0.567826006539124,0.6694938226647297,-0.287907636173353,0.6856140381073286,1.1850858972735925,0.8931860359976256,0.5863485023561757,1.6960299311100218,0.8625548024315286,1.249855393537118,-0.49350876600859006,0.3861987570055014,0.05040635303402416,0.9340961200560353,-0.8074961516518001,1.0578773674657609,0.2621949104523286,0.28230047432009053,0.49660149804022974,0.5560355417738974,0.6099777682596645,0.401318824022711,-0.33507295459955033,0.34010280215729827,-0.15835698375760926,0.4368638915106141,-0.44312839074481586,-0.36664218973821855,-0.2645761892114197,-0.2839012955099666,0.46766774194909644,-0.2956239866783601,0.9916276930665261,0.14014481986447672,-0.2534999061776441,-0.07252040652322872,-0.4023658598527804,0.35770255000168266,0.016410699974277767,-0.00019939577362488884,-0.39007710272692975,-0.21872005841435865,-0.5394977731624095,0.23395744107032732,-0.44256395401623033,-0.1332767269532653,0.3424337464243087,0.2455135186717103,-5.4262897531721765e-05,-0.4004090199362279,-0.3200742855585365,-0.16896863166938256,0.4505656488824765,-0.28153067060000153,0.4769546562459054,0,114S
0.6982759093416101,-0.34084472724030007,0.925507804004051,0.6111349592733728,-0.5940273262840933,-1.3791743251444013,-0.1980003098646466,-0.7912839855209282,-0.8793873134555864,-0.34988993318020023,-0.44741065612624575,-0.3005301715680141,0.06995363969481261,0.4116817652375771,-0.08336590150309699,0.0087189135115371,-0.04327768650348833,-0.38821743479156867,-0.35943224885965375,-0.363255680666993,-0.2832965756463343,0.2808581428156824,-0.5454159436074223,0.282678243792552,-0.5904925470675507,0.3735828334002336,-0.5724255596102765,-0.6128031300958624,-0.5828315343610959,0.16178454060637584,0.09697836193935057,0.061459741626657606,-0.1956218771690175,-0.015837922337704834,0.05615786510455797,0.9602408538842779,0.40090725478701933,0.5178524842660795,-0.3351183791298603,-1.2556259065824151,-0.10116240510055848,0.4097286559255364,-0.8323088713759231,-0.5597993447702383,-0.6560393470574002,0.294519714024993,-0.15776770641419324,0.47185858213099974,-0.2427892879207677,0.6744599120355557,-0.7405363837986411,0.20651872092271445,-0.7876950803459689,0.0330644537146552,0.4618781131727118,0.6966358544280061,0.13934731442622342,0.2484271460751666,0.08924662610260466,-0.9431953044444304,-0.39665469514079,0.3382500673795282,-0.36067552777830963,0.045598218072650604,-0.08540700386081916,-0.9705678068019334,0.197396421801327,0.9509914476121635,-0.2825867988954587,-0.3606815482971486,-0.6929292816819935,-0.7256091201974045,-0.4031563565111986,-0.6983724562514376,-0.23510985248445057,-0.5530457690406505,-0.17937816568022205,-0.8828760171080806,-1.0294574317409306,2.805610942494099,0.1541147090937534,-0.221185536923877,-0.5112153060449847,-0.9748794072905393,-0.43862738758710457,-0.8558511401359483,0,121A
-1.0526226210347736,-0.3978058718555576,-0.8578151068164592,-0.9817459536435897,-0.33821012265618133,-0.4019956055461069,1.5224999875362983,0.10432847730484555,1.7576650141460435,1.1086757204545934,1.2140468585384787,0.7701869058389625,0.6261707131553788,-0.7710274104695065,-0.3798662866997137,-0.34754762489915925,-0.33598597715429196,-0.1673836730743103,-0.1352531288783917,-0.13885935265373553,-0.13523770793020595,0.7151855325741278,-0.5409763469330215,0.5575036748615647,-0.8198049980001407,0.8767633019785325,-0.6587649544132615,-0.1183268022827759,-0.7701120234268475,-0.15435045251365057,-0.4957382738959343,-0.24679270421803337,-0.5087467552110597,0.7515280451734384,-0.5773551119847508,0.5835775348454584,-0.8425368952694211,0.05652902104625293,-0.5662522703770386,-0.7752529427968106,-0.7178300497061327,-0.5033360900262056,-0.8299566373756523,0.3007091962103873,-0.8080919481026032,0.2138678270845489,-0.6995216688241767,0.3154950789761866,-1.0198906808959496,0.15032771230658026,-0.6522126220519533,-0.2285087141540542,-0.8133575817627812,-0.056280488413998596,-0.4639647041126958,1.0055606163712834,-0.8874451724691309,0.040481122147410606,-1.090034790671625,-0.6016614589598586,-1.0972202510333133,1.297452164408344,-0.5555573910571746,-0.9302947771590597,-0.9034615797595326,0.47490435557937183,-0.7163237678832285,0.5206409778082822,-0.8905756638023653,-0.8992527940659609,-1.092842030845773,-0.17787711494738462,-1.2645190407394247,-0.36537366732369014,-0.9795594590778105,-0.30867520683905614,-0.34531786038194456,-0.5189890271556953,-0.8387903661160093,0.998432700135999,0.32523793383861127,0.6249987607079367,-0.3417010193682541,-0.9748794072905393,-0.39677126311302224,-0.8558511401359483,0,123G
-0.9510178083148795,-0.3806901324704022,-0.7419809300039243,-0.9325631905628956,-0.348920909885375,0.43096784270794164,-0.24786767939126159,0.77970572628905,0.15846273552148307,-0.4502589483182725,0.4853172365963784,0.48792270777785895,-0.13846159198227956,-0.00854243740670897,-0.19150045362795634,-0.32969577779894726,-0.15676162231669025,0.188572220009387,0.2295109710958166,0.22929000498515686,0.21261151709889595,-0.24697013381742333,-0.20588390210570162,-0.9846520269397163,-0.3889549804487525,-0.2662373334737665,-0.236169083317939,-0.40521016227447465,-0.3937401586558113,-0.3589609737589478,-0.0679103359942884,0.5799570541396977,-0.026469667919090674,-0.04914825168470273,-0.43184094083908037,-0.4593957382214072,-0.17380094354849165,-0.7127529196307953,-0.15904753160657628,-0.4046252193994903,0.5414170767369401,-0.23293194852111088,-0.37213656245117005,-0.5063024045701525,0.3775079774936619,0.6740068473512002,-0.6628849415454937,-0.1974799118965484,-0.44430239910127134,-0.6148234427879399,-0.4348052882726287,0.11782646461029085,-0.39596655386896684,-0.6853692512895291,-0.15296912743688215,-0.10396068577309953,0.6157896567265969,0.03385799400924916,-0.3758867137316166,0.17187105220796192,0.18339828421251392,0.6668900816200404,-0.12412011280737227,-0.57668585712796,0.5908373463978933,0.4680714790053947,0.0,0.15098052968703793,0.5854210563224095,0.2818936610483363,0.07099455774493793,0.29111050443362585,0.39277759067017914,0.6009952259034361,0.3582008750182695,0.22267742907088486,0.607296796368625,0.27834038111495735,-0.20759651777825164,-0.49594810552728064,-0.45063534668221444,0.19584185345963503,-0.14402031019538758,-0.2839803064161776,-0.1702069021934865,-0.24239053935304003,0,195B
-0.9080539691944731,-0.40238458417149636,-0.709299507013942,-0.9019565153559203,-0.44039683131034596,0.00870114883812943,-0.34864570317910465,0.0027637679451740327,-0.41764545807083225,-0.9657857926497335,-0.726627492857842,-0.28316514892386674,-1.2004572624797774,0.2954250970488479,-0.29934611144925694,-0.2989523131897091,-0.20910341805407442,-0.3979345393636113,-0.47055682867784326,-0.5333581090418427,-0.4114778105231729,0.20777186842215276,-0.6739700414785422,-0.6211022918600476,-0.579808838856106,0.992388901866912,-0.5020281646026038,-1.2019988960529064,-0.3839566397796811,-0.6373113418381365,-0.9033412909681895,-0.21807575286145486,-0.646496586011051,0.08006873906129279,-0.4431828608015488,0.30814424790895645,-0.541412822466239,-0.20877785313271618,-0.3886653349697099,-0.008352516010684746,-0.44803559616506045,-0.44927243721575943,-1.263262180136003,-0.5375542260511769,-1.2637870139561174,0.7394328105600166,-0.4952619190804344,0.18482431529988855,-0.7714297962089273,-0.08922220135864295,-0.6442673842393731,-0.6682923339245728,-0.35434790087385815,-0.5944416159513932,-0.6233748739069892,-0.49614834730902146,-0.7684639668928803,-0.25603913531344696,-0.6062885950936163,0.7743237099773442,-1.1585358390010292,0.1499767229150702,-0.5987186704711939,-1.0013495085911908,-0.7209825898047231,0.3384139650719348,-0.7207354326940527,-1.159573763581629,-0.3537069112577617,-0.21546045311226059,-0.971712523000432,-0.5952548173677277,-1.0994034829442718,0.08345378113326525,-1.077823584965899,-0.24282105269225848,-0.4124773249006014,-0.5176209416595811,-0.6453607611079616,-0.047647802198622344,-0.11700522165380463,0.05260314664456227,-1.5831245049510023,-0.9748794072905393,-1.3505027054546672,-0.8558511401359483,0,197T
-1.0224481779452692,1.5458780885025631,-0.8780590326463537,-0.6229324583375043,3.6275518469311465,0.0024597780716667395,-0.7673187032863956,0.5259898432794063,-0.7042696410003847,-0.2125980873331747,0.20256408685583963,-0.35250220338711374,-0.7909623842421076,-0.9342258451612361,1.8312878550055711,1.4382108238261213,1.310240590247457,1.4202081836346498,0.9145728461687024,1.1653366516257069,1.389737751496005,0.20156447165173833,-0.23666631502479554,0.6549987462647903,0.29328159373876816,0.11802089009391534,-0.20186538385444755,0.2200143721612095,-0.005295209028326662,-0.5249951893689984,0.35368881083206555,-1.226446911984737,1.2963674027725756,-0.5176867532368742,-0.12420918827132044,-0.4138024960330533,0.9264325275503065,-0.9616352068411139,0.0,1.059084910263591,0.2475032700118313,-1.6887232052590642,-0.030166973188668404,1.8487288956901062,-0.3642639724246852,-0.7883964398733535,-0.0882751338029651,-0.5261970049914205,-0.07258364633607647,-0.924519939260436,-0.48894405383513356,-0.5723685483978563,-0.16703125478349876,-0.9855972393264681,-0.4063758301616986,0.8605915226567928,-0.3406055343491723,-1.3583436850649007,-0.5064982379216185,0.22244897965546948,-0.5048415643953496,-0.5577054002847471,-0.45889521016447304,-0.3824056780348272,-0.4091626536021067,0.4139698405050845,-0.5081289160789624,-0.4746298964494421,-0.3520588041680933,0.24595003318872247,-0.413408944040948,-0.7820310499575358,-0.7648773371137932,0.06643090173178386,0.4498615210229826,-0.27403721301576467,0.40884864042556657,1.305478679350323,1.389328231176587,-0.4314549306016383,0.7394201340749645,0.14085482060896526,0.274059355616711,0.22095831859952642,0.11190266409804953,0.30438070933957234,0,222K
0.07844750985098688,-0.23527265052094612,0.2820925041838149,0.03615601157778163,-0.40806529157516674,0.8585750983771233,-0.5008975107288167,1.7895210081760775,-1.0528089994835632,0.5418544078471681,-0.5676292268411297,0.2567190576085457,-0.08268325894007898,0.2417799549305326,-0.7226660562576137,-0.6939792307450642,-0.761736007118859,-0.4581227775823719,-0.5135964613820311,-0.525747067170542,-0.37428262003551516,-0.13829025005289058,-0.1385779214492305,0.9709264881927185,-0.2158397438060306,-1.137775291483788,0.4283921416486571,0.1155636191168558,0.0,-1.485399914933896,-0.24383445667570186,-0.5650193359422689,0.018622334953409186,0.0,0.9617817168763562,0.757149095328044,0.8470120562763717,0.5003126748565828,1.0375353926404374,-0.7022707057535953,0.9605826003436211,0.8532122329502098,-0.1004508079924474,0.07407548781399238,-0.16267019179473902,0.22467354228582057,0.5420813308193424,0.37132656182349033,0.29196806529132646,-1.77475550040173,1.0900830796620633,-0.694907553432354,0.3044280588910517,-0.032808273815452774,-0.26981654081756373,0.39530262157014673,-0.40452823274551164,0.9438843292549902,-0.1923967353994389,-0.3121309569408375,-0.5211854531219628,0.19982181324966022,0.2442360104734865,-0.6108277289206882,-0.061580544397528206,0.5231356781881868,-0.20750492530063558,-0.18452574744245887,-0.6362913722939989,-0.21424783722675472,-0.3868908312429255,-0.566200164489133,-0.5715355161534703,2.077424388672863,3.2986609142323244,2.0430282880600426,2.1892944753996284,-0.4547194211639904,-0.4602154732952675,-0.5815573792330697,-0.27100572878994666,3.345338489790152,0.6861025244690782,-0.3343288939407189,0.6310367658897895,-0.2937603162607001,0,264Z
-0.08942600960973464,1.7570263852032708,-0.05461193100580563,0.08244026485369373,2.0961564631315808,-0.6210958005482482,1.7631723766469904,-0.20762553495772493,-0.025476132625497368,0.1704934186667192,1.1459728500523687,0.6813596220743853,0.8930083813331808,-2.8322918008365643,17.613117601130277,19.04422775562438,14.693087773330952,1.8829908725702271,2.405040019236878,1.0582607324682953,1.004192262799979,-1.0806808592957493,1.2581874873999448,-1.2467646763545495,2.120994633799289,-0.22017234248406028,1.090430828440038,-0.15500011858937363,1.2673311198673978,0.8160105920093446,0.8549247466575346,1.8447136992586726,1.362971145165349,-0.5710793205088519,0.4253423051419524,0.6999996339814947,0.9416387410923198,-0.09009984970561803,-0.13876932676248183,0.16015272939043612,-0.0282011520888808,0.4837177473974417,0.4046079820006204,-0.2831633409009153,0.011202579316944575,0.7377310906457033,0.06726829111877904,0.3546233394999503,0.5673146300383768,1.495904823365884,0.27198377119256384,0.16403349695300282,0.08982816951495093,0.0,-0.15653625526727022,-0.5898895145849355,0.6007336162992711,-0.1731639318514802,-0.23529706731263306,0.877552253572495,-0.3759274568519822,0.2221363188254379,-0.23439455571515116,0.7179912663513273,0.36505333036543386,-0.10007768106225653,-0.30141586690106875,0.26575778519384985,-0.1054541874058618,0.9934856387880437,1.441843569256091,1.87664803807915,0.8006982161731782,-0.5481538747826799,0.012260539166795151,-0.6005431213426061,-0.2774641267322104,1.112698578247572,1.1421499698056126,-0.13024048309132027,-0.6197556077763005,-0.42734648109018414,-0.08499208863592904,1.3711195133817513,-0.1356102389274416,1.1791917023401817,0,292J
-0.9690895496359064,2.0024816803236862,-0.878228105771678,-0.6327387076810586,4.36613818926186,0.18622495606362252,-0.627395626503708,-0.8726151168239339,-0.35283222925277646,-1.3450515280632331,-0.8270140039447726,-0.048954948626721825,-1.2223572278241939,-1.0674443652177292,10.845908548332158,10.80631682684221,14.206459591512738,0.11746856526993395,0.22164867463974677,-0.040619350491554095,-0.0014768596829558387,-0.4629898584721037,-0.3380846356267892,0.3692231301776482,-0.3340899351232378,0.735715002196685,-0.22486658724257347,-0.3912080948406899,-0.28388199207007037,0.4786104388144402,-0.6796210193520114,-0.4716531372323091,-0.3942472810847916,-0.5023546944501761,-0.4443356650697962,0.5844946102751961,-0.28857136300867803,-1.3249885692001082,-0.35895968174146997,0.03852875324237777,-0.21590916010141037,-1.9176924430892013,-0.08362534875672292,0.567555966655414,-0.5932311198666186,-0.2164522338932721,-0.27704275375605,0.2893424061634633,-0.01869213286320884,1.0759100144292022,-0.4612382523216517,-0.22642297618154067,-0.5901290242297021,-0.5110178555757707,-0.2818753806567724,0.5764112463080018,0.25798051802695504,-1.2005392482446082,-0.5554741709289326,-0.17364185206500948,-0.42914490602881755,0.09630387657422616,-0.13617639991619868,-0.1362975593285739,0.10200575166596233,-0.46838818634842333,-0.3289705969925858,0.4312387917270386,-0.24090984593862932,-0.10402670885441456,-0.3007873195111189,-0.40832045745276446,-0.0869939558170846,-0.515408934732673,-1.1674322760928806,-0.9168576892535923,-0.5303262524597454,-0.3784132201544182,-0.36483548856377285,-0.3654850693315967,0.5776157727976127,-0.3258739846245418,-0.7139416077346004,0.8514643705193858,-0.7336280239621868,0.7167646384544281,0,322A
