log10C,log10gamma,t,C,gamma,bal_acc_mean,bal_acc_std,crowding
-0.24201512678774728,-2.8629504369314676,0.23375303349892035,0.5727760804374121,0.0013710382244827948,0.8229032258064516,0.0443261229952448,0.8354566071895609
-0.021513552905464833,-3.1474354851346913,0.2262506908415277,0.9516701491474833,0.0007121385810170169,0.8229032258064516,0.0443261229952448,0.0
-0.019490848615308254,-3.122681594501861,0.23255828012230156,0.9561128418662579,0.000753908093220068,0.8229032258064516,0.0443261229952448,inf
-1.8637275611968374,-3.053704169364554,0.6690120170300136,0.013685870895614497,0.000883681637477179,0.6125537634408602,0.043871396002548115,1.1807414163031293
0.10614811246678851,-4.006597837382809,0.6570013614628243,1.2768742017308576,9.849227354998136e-05,0.6083870967741934,0.03972037771215203,0.8377959533715047
0.7015906120134945,-4.141572882548752,0.6858078411161609,5.030262072317814,7.218170186887876e-05,0.6009946236559139,0.03386879153275189,0.8192585836968707
1.64373629133578,-2.927850921735634,0.7868783359291059,44.02874346669274,0.0011807258684213427,0.559758064516129,0.031726307091803664,inf
